level,songId,stepId,title,titleEn,artistEn,difficulty,effectiveLevel,voteDifficulty,voteStd,convergenceScore,specialRatio,special,defined,clearCount,totalCount,realClearCount,realTotalCount,breakOnRate,totalBreakOnRate,bpmMin,bpmMax,stepArtist,versionIdOfChart,isPremium,isRemix,deleted,disabled,tagIds,tagVals,imageUrl,youtubeUrl,youtubeUrl3rd
D17,154,1030,아라가미,Aragami,xi,D17,16.595379,-0.25,0.0,0.902,0.0,False,True,1380,1412,64,77,0.8312,0.9773,48,196,FEFEMZ,7,False,False,False,False,2|5|7|6|0,3.333|0.833|0.500|0.333|0.000,https://piugame.com/data/song_img2/268d0e5526dc475ccf8ca90a60fcae68.png?v=20260701145646,https://www.youtube.com/watch?v=Bo6bcDzX7YU,https://www.youtube.com/watch?v=207sy1Kk2GY
D17,188,1037,그로스,Ghroth,nato,D17,17.392784,0.3,0.1,0.605,0.0,False,True,1235,1269,18,29,0.6207,0.9732,212,212,DulKi,7,False,False,False,False,2|7|14|5|8,2.033|1.033|0.533|0.200|0.200,https://piugame.com/data/song_img2/711e60a1b06997e72dde2024731aebdf.png?v=20260701145646,https://www.youtube.com/watch?v=B3TrMjcR9mI,https://www.youtube.com/watch?v=birosCrkMLM
D17,273,1139,라그나로크,Ragnarok,SynthWulf,D17,17.313879,0.375,0.125,0.519,0.0,False,True,771,805,10,19,0.5263,0.9578,170,170,CONRAD,4,False,False,False,False,5|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8f68503d1f4d0a971f1878657386936f.png?v=20260701145646,,https://www.youtube.com/watch?v=ip7da4pkpg8
D17,145,1190,트위스트 오브 페이트 (feat. Ruriling),Twist of Fate (feat. Ruriling),Jehezukiel,D17,18.061609,0.812,0.207,0.54,0.0,False,True,859,953,7,18,0.3889,0.9014,141,141,BME,5,False,False,False,False,5|6|8|21|19,0.783|0.783|0.450|0.333|0.250,https://piugame.com/data/song_img2/39179bd228825e7b84d0004ae9058c2b.png?v=20260701145646,,https://www.youtube.com/watch?v=6is_ahbVKmM
D17,288,1221,포가튼 뱀파이어,Forgotten Vampire,WyvernP,D17,17.816955,0.5,0.0,0.6,0.0,False,True,895,971,7,18,0.3889,0.9217,137,137,SUNNY,6,False,False,False,False,7|2|5|10|0,2.917|1.917|0.583|0.583|0.000,https://piugame.com/data/song_img2/07eef7f1a5338abedaeb031a0d8ee876.png?v=20260701145646,,https://www.youtube.com/watch?v=R0_19J5lBxo
D17,289,1222,슈퍼 스타일린,Super Stylin',Warak,D17,18.206056,1.188,0.108,0.811,0.0,False,True,862,913,4,9,0.4444,0.9441,146,146,AYAPPING,5,False,False,False,False,8|6|2|5|18,2.167|1.167|0.667|0.500|0.500,https://piugame.com/data/song_img2/d73903b1c8e826d1f60d67d622affaf9.png?v=20260701145646,,https://www.youtube.com/watch?v=wDfxq7_PLBY
D17,146,1230,라스트 리버스,Last Rebirth,SHK,D17,17.941471,0.792,0.093,0.637,0.0,False,True,905,999,12,28,0.4286,0.9059,120,120,BANNIE,5,False,False,False,False,2|5|8|0|1,6.500|1.000|0.500|0.000|0.000,https://piugame.com/data/song_img2/0b872960a24a9c72cae2050cb371c45c.png?v=20260701145646,,https://www.youtube.com/watch?v=y7NvHRKR0qc
D17,216,1264,유 갓 미 락킹,U Got Me Rocking,MAX,D17,18.203024,1.125,0.125,0.693,0.0,False,True,788,847,5,12,0.4167,0.9303,128,128,BPM,3,False,False,False,False,2|6|8|5|10,5.167|1.500|1.167|1.000|1.000,https://piugame.com/data/song_img2/91fa9215b387af5e20b5384200c591b5.png?v=20260701145646,,https://www.youtube.com/watch?v=M_nVL1_eaMI
D17,45,1301,유 앤 아이,YOU AND I,Dreamcatcher,D17,17.773923,0.844,0.121,0.613,0.0,False,True,1032,1083,18,33,0.5455,0.9529,194,194,OSING,6,False,False,False,False,5|8|6|14|0,3.333|2.500|1.667|1.000|0.250,https://piugame.com/data/song_img2/348076ff6d242d366c6d8240e538b454.png?v=20260701145646,,https://www.youtube.com/watch?v=bOx7_WA4P0s
D17,274,1330,갓 모드 feat. Skizzo,God Mode feat. Skizzo,nato,D17,17.85494,0.9,0.122,0.627,0.0,False,True,781,819,3,7,0.4286,0.9536,152,152,MINAMI,5,False,False,False,False,5|6|8|14|2,2.667|1.667|0.833|0.333|0.250,https://piugame.com/data/song_img2/b38900d06ba8d8e1d203691c9ada94d8.png?v=20260701145646,,https://www.youtube.com/watch?v=MZgA7h6TzYE
D17,290,1403,라이징 스타,Rising Star,M2U,D17,17.656797,0.8,0.1,0.638,0.0,False,True,889,922,9,14,0.6429,0.9642,140,140,CONRAD,6,False,False,False,False,8|2|5|6|7,2.083|1.833|0.583|0.250|0.250,https://piugame.com/data/song_img2/f2ae6d697ce081f6b3e7bc5a71c02343.png?v=20260701145646,https://www.youtube.com/watch?v=vjMRaHRbTBQ,https://www.youtube.com/watch?v=EGSqrkdMe-g
D17,332,1415,디스트릭트 1,District 1,MAX,D17,17.666694,0.583,0.118,0.551,0.0,False,True,921,953,6,12,0.5,0.9664,158,158,WINDFORCE,6,False,False,False,False,5|12|6|27|0,2.167|0.833|0.667|0.333|0.000,https://piugame.com/data/song_img2/177b37fa13e76d6d517397c992862ea2.png?v=20260701145646,https://www.youtube.com/watch?v=I6IqvDa5Z_c,https://www.youtube.com/watch?v=WhWjAoeR1vc
D17,309,1435,리펜턴스,Repentance,Abel,D17,16.679684,-0.036,0.087,0.743,0.0,False,True,1062,1090,25,42,0.5952,0.9743,240,240,WINDFORCE,6,False,False,False,False,19|5|0|2|14,2.333|1.583|1.333|0.750|0.500,https://piugame.com/data/song_img2/93d5647e7b2b3cdb2b3a04d06f996851.png?v=20260701145646,https://www.youtube.com/watch?v=5g1cT1gZDIU,https://www.youtube.com/watch?v=R0kySP6FVwg
D17,212,1464,프렌드,F(R)IEND,D_AAN,D17,17.459413,0.417,0.118,0.551,0.0,False,True,1005,1044,12,21,0.5714,0.9626,200,200,OSING,6,False,False,False,False,6|0|5|14|2,1.167|1.000|0.667|0.667|0.500,https://piugame.com/data/song_img2/341db42d98d602ee2e3da10c068cacda.png?v=20260701145646,,https://www.youtube.com/watch?v=R6lq6VBxCrQ
D17,269,1472,니알라토텝,Nyarlathotep,nato,D17,17.788382,0.955,0.144,0.591,0.15384615384615385,False,True,843,923,8,14,0.5714,0.9133,200,200,EXC,6,False,False,False,False,2|7|10|16|6,4.983|2.783|2.317|0.983|0.333,https://piugame.com/data/song_img2/3f02cf4ddbf100d3656ce0d334f63e6f.png?v=20260701145646,,https://www.youtube.com/watch?v=tluCJZWH9Sc
D17,345,1493,레이지 오브 파이어,Rage of Fire,MAX,D17,17.712158,0.417,0.118,0.551,0.0,False,True,793,848,4,9,0.4444,0.9351,155,155,OSING,6,False,False,False,False,2|6|0|1|3,3.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/319954a0ce7f644b94f5a9179d6592ad.png?v=20260701145646,,https://www.youtube.com/watch?v=65FC-sU4c_0
D17,278,1523,포인트 제로 원,Point Zero One,SynthWulf,D17,17.426951,0.5,0.0,0.6,0.0,False,True,740,763,9,11,0.8182,0.9699,170,170,NIMGO,4,False,False,False,False,2|5|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/e6f6a10d84dca85fa323efeb21d5c599.png?v=20260701145646,,https://www.youtube.com/watch?v=xoCKfAgs56w
D17,303,1548,오벨리스크,Obelisque,ESTi x M2U,D17,17.545148,0.667,0.236,0.528,0.0,False,True,850,882,8,14,0.5714,0.9637,130,130,MINAMI,6,False,False,False,False,2|8|10|0|1,1.000|0.500|0.500|0.000|0.000,https://piugame.com/data/song_img2/96350a76494dedadae7e60dbfcc422a1.png?v=20260701145646,,https://www.youtube.com/watch?v=LE0RL4ZWVk8
D17,270,1567,아르카나 포스,Arcana Force,mzet:-P,D17,17.72963,0.833,0.118,0.622,0.0,False,True,843,882,3,9,0.3333,0.9558,175,175,OSING,5,False,False,False,False,6|2|5|8|0,1.000|0.333|0.333|0.333|0.000,https://piugame.com/data/song_img2/069ce59bbca7f929cd0a2b6c80ea791c.png?v=20260701145646,,https://www.youtube.com/watch?v=4RAYCl4DYGI
D17,359,1605,실루엣 이펙트 - SHORT CUT -,Silhouette Effect - SHORT CUT -,nato,D17,17.770286,0.5,0.144,0.0,0.875,True,True,608,668,4,15,0.2667,0.9102,167,167,EXC,4,False,False,False,False,0|7|6|2|1,5.333|0.833|0.500|0.333|0.000,https://piugame.com/data/song_img2/b784355f348f2730cf36b88919d51cef.png?v=20260701145646,,https://www.youtube.com/watch?v=0vqMNfpc36k
D17,83,1762,디그니티,Dignity,Crash,D17,18.45541,1.2,0.1,0.74,0.07142857142857142,False,True,667,759,4,11,0.3636,0.8788,195,195,ANDAMIRO,1,False,False,False,False,2|8|6|10|0,5.500|5.167|0.667|0.667|0.000,https://piugame.com/data/song_img2/f1cb86385e1dcac7b5dd87da181ed2f2.png?v=20260701145646,https://www.youtube.com/watch?v=Wt6UkEPANZc,https://www.youtube.com/watch?v=eAe6DrvDUnc
D17,340,1785,사월,Death Moon,SHK,D17,17.44205,0.5,0.204,0.442,0.0,False,True,819,894,4,18,0.2222,0.9161,160,160,NIMGO,5,False,False,False,False,6|21|0|1|2,1.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/96f3949597bf4514833e1408efed0ad5.png?v=20260701145646,,https://www.youtube.com/watch?v=6_0He5zVDVM
D17,327,1789,레미니센스,Reminiscence,MAX,D17,17.981738,0.917,0.118,0.654,0.0,False,True,700,762,5,12,0.4167,0.9186,155,155,IMBA,4,False,False,False,False,2|5|6|12|0,0.667|0.667|0.333|0.333|0.000,https://piugame.com/data/song_img2/84ff11c92e9f048058755560e16778cb.png?v=20260701145646,,https://www.youtube.com/watch?v=s4LDHdvj9zY
D17,372,1791,사람들은 몰랐다네,The People didn't know,Banya Production,D17,17.890135,0.688,0.207,0.506,0.0,False,True,795,836,6,12,0.5,0.951,134,134,BPM,2,False,False,False,False,7|2|6|0|4,2.333|1.167|0.667|0.500|0.333,https://piugame.com/data/song_img2/b5beafaf692bb3cd6049f491b0a65038.png?v=20260701145646,,https://www.youtube.com/watch?v=StbssP7a-uE
D17,334,1801,유령의 축제 2 (Sneak),The Festival of Ghost2 (Sneak),Brandy,D17,18.030826,1.083,0.118,0.728,0.0,False,True,739,783,4,7,0.5714,0.9438,136,136,EXC,5,False,False,False,False,8|2|5|21|6,1.833|0.667|0.667|0.500|0.333,https://piugame.com/data/song_img2/36500a1c6ebb2627e3afcb03a5dcb18b.png?v=20260701145646,,https://www.youtube.com/watch?v=S6u0adRpcMc
D17,98,1819,카오스 어게인,CHAOS AGAIN,NAOKI underground -Ω-,D17,16.591171,-0.25,0.0,0.902,0.0,False,True,1263,1274,61,65,0.9385,0.9914,150,260,SPHAM,7,True,False,False,False,15|1|8|2|16,3.333|1.833|1.333|1.167|0.333,https://piugame.com/data/song_img2/df2bb22858f58b4cf088ce1866854f2d.png?v=20260701145646,https://www.youtube.com/watch?v=D_8vBpaY9GU,https://www.youtube.com/watch?v=5AtD51yoVo4
D17,108,1873,캄파넬라,Campanella,Cashew,D17,18.235867,1.0,0.0,0.764,0.0,False,True,588,669,0,5,0.0,0.8789,140,140,EXC,4,False,False,False,False,3|8|2|11|6,1.333|0.750|0.583|0.333|0.250,https://piugame.com/data/song_img2/1f8e0ae19e1f1628aefdb216c2de0192.png?v=20260701145646,,https://www.youtube.com/watch?v=2i6fYpyau0E
D17,187,1874,김치 핑거즈,Kimchi Fingers,Garlic Squad,D17,18.146497,1.0,0.177,0.618,0.16666666666666666,False,True,690,777,7,15,0.4667,0.888,190,190,EXC,6,False,False,False,False,2|8|10|14|0,2.000|2.000|0.667|0.333|0.000,https://piugame.com/data/song_img2/eccda5d55510bfd64a78e54ed1e5441d.png?v=20260701145646,,https://www.youtube.com/watch?v=YLVQ04IieH4
D17,235,1938,어웨이크닝,Awakening,typeMARS,D17,17.694025,0.688,0.108,0.598,0.0,False,True,768,785,6,9,0.6667,0.9783,150,150,OSING,5,False,False,False,False,5|8|6|7|0,1.750|0.750|0.250|0.250|0.000,https://piugame.com/data/song_img2/4fd85c9ac5726a4dda88c2a75d1f548f.png?v=20260701145646,,https://www.youtube.com/watch?v=TxosJ4rvGFk
D17,295,1950,아이스 오브 데스,Ice of Death,Fiverwater,D17,16.859849,0.0,0.0,0.764,0.0,False,True,946,964,19,25,0.76,0.9813,172,172,CONRAD,6,False,False,False,False,5|2|0|1|3,3.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/27141402dd0181ae105486ec3ab1a463.png?v=20260701145646,,https://www.youtube.com/watch?v=t-sKLNBnvMw
D17,194,1953,디 엔드 오브 더 월드 ft. Skizzo,The End of the World ft. Skizzo,MonstDeath,D17,17.343156,0.5,0.0,0.6,0.0,False,True,861,888,12,20,0.6,0.9696,150,150,SUNNY,6,False,False,False,False,2|7|18|23|0,1.833|1.333|0.500|0.333|0.000,https://piugame.com/data/song_img2/2ac7c8a9c0c3f4d9039c5389a5909f1a.png?v=20260701145646,,https://www.youtube.com/watch?v=Qy13hHzXuho
D17,323,1960,퍼더,Further,Doin,D17,17.886375,0.833,0.236,0.577,0.0,False,True,771,830,6,9,0.6667,0.9289,194,194,BME,5,False,False,False,False,2|3|5|6|17,0.750|0.750|0.500|0.500|0.500,https://piugame.com/data/song_img2/1f171915dd8d2dabd558f070fa77f419.png?v=20260701145646,,https://www.youtube.com/watch?v=g3yZHBORReA
D17,254,2004,헤드리스 치킨,Headless Chicken,r300k,D17,17.508548,0.438,0.108,0.57,0.0,False,True,822,849,8,10,0.8,0.9682,90,90,AEVILUX,6,False,False,False,False,2|4|0|6|23,1.250|1.250|0.583|0.333|0.333,https://piugame.com/data/song_img2/31923a19e575c171125466bb5b1e1eb3.png?v=20260701145646,https://www.youtube.com/watch?v=bBVsb16JEfU,https://www.youtube.com/watch?v=7rbBUctiaXI
D17,397,2062,블랙 드래곤,Black Dragon,memme,D17,17.391887,0.417,0.118,0.551,0.0,False,True,782,807,4,6,0.6667,0.969,162,162,MINAMI,5,False,False,False,False,5|2|8|0|1,2.000|1.000|1.000|0.000|0.000,https://piugame.com/data/song_img2/e5e538252c8e9c9ad3e77b04fde32231.png?v=20260701145646,,https://www.youtube.com/watch?v=S2rh4byM2c8
D17,222,2067,엠페러,Emperor,BanYa,D17,17.605906,0.667,0.236,0.0,1.0,True,True,529,591,5,13,0.3846,0.8951,150,150,ANDAMIRO,1,False,False,False,False,3|12|21|20|8,1.083|1.083|1.083|0.500|0.250,https://piugame.com/data/song_img2/ec32e893a0030fc132608a1f1e9fbb99.png?v=20260701145646,,https://www.youtube.com/watch?v=rgZKHutbte0
D17,393,2097,립톤 스트라이크,Lepton Strike,nato,D17,16.983005,0.083,0.118,0.654,0.0,False,True,920,939,18,24,0.75,0.9798,183,183,OSING,6,False,False,False,False,0|8|5|1|2,0.833|0.833|0.333|0.000|0.000,https://piugame.com/data/song_img2/8958722ae115e6fea37e0435ae7aa63e.png?v=20260701145646,https://www.youtube.com/watch?v=tbVox9fUngM,https://www.youtube.com/watch?v=aCPc_zL8Lyw
D17,387,2115,니힐리즘 - 어나더 버전 -,Nihilism - Another Ver.-,nato,D17,17.305484,0.25,0.177,0.532,0.0,False,True,851,878,10,14,0.7143,0.9692,190,190,,6,False,False,False,False,5|14|2|6|8,0.750|0.500|0.250|0.250|0.250,https://piugame.com/data/song_img2/7040edb4ff55d6d78d7b8e067659ff11.png?v=20260701145646,,https://www.youtube.com/watch?v=b_Qm8H0F-bw
D17,201,2168,우라늄,Uranium,memme,D17,17.231487,0.312,0.207,0.506,0.0,False,True,844,865,14,18,0.7778,0.9757,170,170,WINDFORCE,6,False,False,False,False,0|14|2|5|1,1.667|0.667|0.333|0.333|0.000,https://piugame.com/data/song_img2/33fa299e6f4e94b8360c39d815339549.png?v=20260701145646,https://www.youtube.com/watch?v=X2arQxsH8xc,https://www.youtube.com/watch?v=WpE2wpdrnQ8
D17,424,2261,금혼식,La Cinquantaine,Pory,D17,17.566652,0.812,0.207,0.54,0.0,False,True,758,792,5,10,0.5,0.9571,164,164,NIMGO,6,False,False,False,False,6|2|5|8|0,1.583|0.583|0.583|0.250|0.000,https://piugame.com/data/song_img2/d988b4007f854cb5291f4a92473f913b.png?v=20260701145646,,https://www.youtube.com/watch?v=N0fUBo0lmNQ
D17,419,2342,트라이브 어택커,Tribe Attacker,Hi-G,D17,18.175522,1.062,0.207,0.158,0.8,True,True,564,652,4,13,0.3077,0.865,150,150,KAZEMURA,3,False,False,False,False,21|8|6|17|22,3.033|2.700|1.450|0.783|0.583,https://piugame.com/data/song_img2/4669bfb9682c12e24b3b7ad032166b69.png?v=20260701145646,,https://www.youtube.com/watch?v=177u0jBDYNw
D17,49,2349,팔로우 미,Follow me,SHK,D17,18.158229,1.0,0.0,0.764,0.0,False,True,571,643,7,17,0.4118,0.888,155,155,EXC,3,False,False,False,False,3|5|0|6|7,0.833|0.833|0.500|0.500|0.500,https://piugame.com/data/song_img2/fb5850b7b105c2402744693afe418957.png?v=20260701145646,,https://www.youtube.com/watch?v=_EgYo1yQQo4
D17,134,2369,캐논 디,Canon D,BanYa,D17,18.352585,1.25,0.0,0.902,0.0,False,True,663,715,5,8,0.625,0.9273,160,160,MAXANGEL,1,False,False,False,False,5|6|2|8|0,2.083|1.583|1.083|0.250|0.000,https://piugame.com/data/song_img2/8bc90e7b39366efebd9bc42c064c4c9b.png?v=20260701145646,,https://www.youtube.com/watch?v=b0mfdKPUEZQ
D17,124,2391,파이널 오디션,Final Audition,BanYa,D17,17.25266,0.25,0.0,0.658,0.125,False,True,695,718,11,13,0.8462,0.968,130,130,ANDAMIRO,1,False,False,False,False,5|2|6|0|1,4.000|1.000|1.000|0.000|0.000,https://piugame.com/data/song_img2/fe93729aa054c286b1390d479412c284.png?v=20260701145646,,https://www.youtube.com/watch?v=UDseg6RwbtM
D17,217,2468,슈가 플럼,Sugar Plum,Mr. Weq,D17,17.286846,0.5,0.0,0.6,0.0,False,True,818,838,8,14,0.5714,0.9761,170,170,SUNNY,6,False,False,False,False,12|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/9d407b174aada4561c5da22425bd6a57.png?v=20260701145646,,https://www.youtube.com/watch?v=GFT15TmUbKo
D17,380,2474,일 더하기 일은 귀요미,Cutie Song,memme,D17,17.443871,0.75,0.204,0.484,0.0,False,True,640,685,6,8,0.75,0.9343,174,174,BME,6,False,False,False,False,8|2|12|0|1,1.000|0.500|0.500|0.000|0.000,https://piugame.com/data/song_img2/407e597c70954fc0925b41cd905ca913.png?v=20260701145646,https://www.youtube.com/watch?v=Day52N5neBA,https://www.youtube.com/watch?v=PcUETrPxyBo
D17,78,2489,엘리제,Elise,DM Ashura,D17,17.946496,0.833,0.118,0.622,0.0,False,True,572,598,2,8,0.25,0.9565,162,162,BPM,3,False,False,False,False,8|5|6|0|1,2.000|1.000|1.000|0.000|0.000,https://piugame.com/data/song_img2/3a4e606d1e1b67c3937f1d7c617d852c.png?v=20260701145646,,https://www.youtube.com/watch?v=-LSC4WZ2WoE
D17,262,2492,스마일 다이어리,Smile Diary,you,D17,17.17282,0.167,0.118,0.622,0.0,False,True,739,776,9,16,0.5625,0.9523,175,175,NIMGO,4,False,False,False,False,2|7|0|5|1,0.833|0.500|0.333|0.333|0.000,https://piugame.com/data/song_img2/e53ffebb889fba8647191794136e24a9.png?v=20260701145646,,https://www.youtube.com/watch?v=F7UQoyuJgzo
D17,223,2567,러브 이즈 어 데인저 존,Love is a Danger Zone,BanYa,D17,17.611413,0.625,0.125,0.432,0.125,False,True,657,681,6,7,0.8571,0.9648,140,140,BPM,1,False,False,False,False,8|6|19|0|1,1.500|1.000|1.000|0.500|0.000,https://piugame.com/data/song_img2/6779c6a770903e82d8656f65fdb4d2dd.png?v=20260701145646,,https://www.youtube.com/watch?v=URjdo-7l9yM
D17,114,2568,아클루오이아스,Achluoias,D_AAN,D17,17.952195,1.0,0.0,0.764,0.0,False,True,690,742,3,7,0.4286,0.9299,200,200,EXC,4,False,False,False,False,8|2|6|14|0,2.833|1.333|1.000|0.500|0.333,https://piugame.com/data/song_img2/08b06c0759e9193b9cb7cfb9ee2a67a6.png?v=20260701145646,,https://www.youtube.com/watch?v=RkJbjFMwIac
D17,199,2584,파반느,Pavane,V.A.,D17,17.872167,0.625,0.125,0.519,0.0,False,True,615,661,2,8,0.25,0.9304,160,160,BPM,3,False,False,False,False,5|6|0|1|2,1.500|1.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/b72f4902567794d82879737a188d1463.png?v=20260701145646,,https://www.youtube.com/watch?v=Zl4oeQISP2E
D17,237,2638,슈샤,Xuxa,Smiley,D17,18.016965,0.938,0.108,0.517,0.25,False,True,643,694,3,6,0.5,0.9265,160,160,HP,3,False,False,False,False,0|27|7|2|6,1.167|0.667|0.500|0.333|0.333,https://piugame.com/data/song_img2/4cb90d0696403eef2913182e0fa88276.png?v=20260701145646,,https://www.youtube.com/watch?v=SN2bMYN8cQE
D17,493,2655,ㅁㄴㅇㄹ,ASDF,Doin,D17,17.666529,0.75,0.0,0.658,0.0,False,True,498,515,3,4,0.75,0.967,170,170,HP,3,False,False,False,False,0|6|1|2|3,1.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/ae2b0870e056afa7b20b0387d781736d.png?v=20260701145646,,https://www.youtube.com/watch?v=sr0QvjD4ZxQ
D17,500,2703,셋 미 업,Set me up,BanYa,D17,16.813491,0.417,0.118,0.551,0.2,False,True,599,612,9,11,0.8182,0.9788,120,120,OSING,1,False,False,False,False,7|2|0|1|3,3.000|1.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/6f79c5acaa69b968c429463fcb6d14e1.png?v=20260701145646,,https://www.youtube.com/watch?v=hYfaL1fmaVs
D17,457,2713,위치 닥터 #1,Witch Doctor #1,Yahpp,D17,18.066371,0.938,0.108,0.689,0.0,False,True,458,486,4,4,1.0,0.9424,122,122,BPM,2,False,False,False,False,7|2|10|15|0,2.167|1.667|0.833|0.333|0.000,https://piugame.com/data/song_img2/9e6a42eeefc9181183b71a982b0d6a0c.png?v=20260701145646,,https://www.youtube.com/watch?v=F3YBg2Xxjoo
D17,350,2724,스멜스 라이크 어 초콜릿,Smells Like A Chocolate,Vospi,D17,18.268561,1.25,0.0,0.902,0.0,False,True,590,641,3,5,0.6,0.9204,176,176,ANDAMIRO,3,False,False,False,False,5|7|14|0|2,4.033|0.533|0.500|0.333|0.200,https://piugame.com/data/song_img2/7372cd8bfab53b7f0a4bb9195e545fec.png?v=20260701145646,,https://www.youtube.com/watch?v=00anAEPDs98
D17,91,2747,윈터,Winter,BanYa,D17,18.302482,1.25,0.0,0.902,0.0,False,True,481,525,3,9,0.3333,0.9162,168,168,B.P.M.,1,False,False,False,False,0|5|8|6|14,1.833|1.000|0.500|0.333|0.333,https://piugame.com/data/song_img2/6ac101f485e0f0db642dc83e9336db42.png?v=20260701145646,,https://www.youtube.com/watch?v=CDO1dic37c4
D17,354,2818,모노리스,Monolith,Affinity,D17,18.002708,0.75,0.158,0.563,0.0,False,True,625,636,5,6,0.8333,0.9827,196,196,CONRAD,3,False,False,False,False,6|8|5|4|14,2.333|1.833|0.833|0.500|0.500,https://piugame.com/data/song_img2/909e5df346a72fcd09b5376d50a007c9.png?v=20260701145646,,https://www.youtube.com/watch?v=9TAa4ij1bXI
D17,499,2860,제이 봉,J Bong,BanYa,D17,18.172553,1.214,0.087,0.837,0.0,False,True,448,497,0,1,0.0,0.9014,140,140,ANDAMIRO,1,False,False,False,False,8|5|2|0|1,4.500|3.000|0.500|0.000|0.000,https://piugame.com/data/song_img2/bdf26931b21333a794f0872e82d21038.png?v=20260701145646,,https://www.youtube.com/watch?v=3wFnJwcQRV8
D17,202,2973,VVV,VVV,ZiGZaG,D17,18.123511,0.65,0.255,0.276,0.2857142857142857,False,True,375,442,3,9,0.3333,0.8484,310,310,HP,3,False,False,False,False,1|15|17|2|0,3.500|1.000|1.000|0.500|0.000,https://piugame.com/data/song_img2/3f951d73d3c1c32c7d238b2ce184459d.png?v=20260701145646,,https://www.youtube.com/watch?v=ny26VD1XYsU
D17,305,3001,팬텀 -인터메조-,Phantom -Intermezzo-,Banya Production,D17,18.063398,1.0,0.204,0.563,0.0,False,True,495,537,3,4,0.75,0.9218,140,140,KANG2,3,False,False,False,False,17|2|7|8|16,0.667|0.333|0.333|0.333|0.333,https://piugame.com/data/song_img2/4d0b34c7c5b03e6a382b30f240af735c.png?v=20260701145646,,https://www.youtube.com/watch?v=mGGyDV9Gmis
D17,480,3037,까랴위사따,Karyawisata,Vesuvia x REDSHiFT,D17,17.765414,0.75,0.25,0.508,0.0,False,True,422,450,3,4,0.75,0.9378,150,173,CONRAD,4,False,False,False,False,2|15|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/f947459c1bbe1598870853502bf147d6.png?v=20260701145646,,https://www.youtube.com/watch?v=KX8tRwExuNw
D17,304,3072,몽키 핑거즈,Monkey Fingers,BanYa,D17,18.024714,0.812,0.207,0.135,0.6666666666666666,True,True,375,446,2,4,0.5,0.8408,186,186,ANDAMIRO,1,False,False,False,False,12|17|0|1|2,3.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/e6ecc09a565ada5265527c279e9a73a2.png?v=20260701145646,,https://www.youtube.com/watch?v=x3Cn7mJpKUA
D17,291,3082,이그니스 패터스(DM Ashura 믹스),Ignis Fatuus(DM Ashura Mix),BanYa & DM Ashura,D17,18.203364,1.0,0.0,0.764,0.14285714285714285,False,True,437,508,1,2,0.5,0.8602,220,220,ANDAMIRO,3,False,False,False,False,8|2|0|6|17,2.533|2.033|0.833|0.200|0.200,https://piugame.com/data/song_img2/eceb8a4cdce908dd6ef8851eb74883bf.png?v=20260701145646,,https://www.youtube.com/watch?v=PpTuNrx8liE
D17,501,3093,무혼,Solitary,BanYa,D17,17.858725,1.0,0.25,0.491,0.125,False,True,453,484,1,2,0.5,0.936,136,136,KANG2,1,False,False,False,False,2|8|6|10|17,1.667|1.500|1.500|0.500|0.500,https://piugame.com/data/song_img2/c07fdf7ae417843cacfde0fca25ed157.png?v=20260701145646,,https://www.youtube.com/watch?v=EWFf8XA0tJI
D17,520,3111,슈퍼 판타지 - SHORT CUT -,Super Fantasy - SHORT CUT -,SHK,D17,18.345976,1.25,0.0,0.902,0.0,False,True,337,394,1,5,0.2,0.8553,145,145,EXC,4,False,False,False,False,5|2|6|8|1,1.167|0.833|0.833|0.500|0.333,https://piugame.com/data/song_img2/e3ffa2f61a1507426659fa5867dc69ca.png?v=20260701145646,,https://www.youtube.com/watch?v=OLPN4bvUaDI
D17,220,3120,캉-캉 ~Orpheus in The Party Mix~ - SHORT CUT -,Can-can ~Orpheus in The Party Mix~ - SHORT CUT -,Sr. Lan Belmont,D17,17.575794,0.667,0.236,0.0,1.0,True,True,347,430,4,12,0.3333,0.807,195,195,EXC,6,False,False,False,False,8|2|10|7|22,2.583|0.583|0.333|0.250|0.250,https://piugame.com/data/song_img2/c664995fa9793c4b659d8f813360df72.png?v=20260701145646,,https://www.youtube.com/watch?v=n32Sh0lzypg
D17,468,3154,헝가리 무곡 V,Hungarian Dance V,Banya Production,D17,17.602577,0.75,0.0,0.658,0.0,False,True,524,531,1,1,1.0,0.9868,145,145,SANDSTORM,3,False,False,False,False,2|8|5|6|0,1.500|0.833|0.333|0.333|0.000,https://piugame.com/data/song_img2/ab07f8e1efa8abf5d3f6b72e8909a409.png?v=20260701145646,,https://www.youtube.com/watch?v=gkjmSk8ID2A
